Date/Time,Electricity:Facility [J](TimeStep),ElectricityNet:Facility [J](TimeStep),Gas:Facility [J](TimeStep) 
 10/02  15:30:00,4755873.916005695,4755873.916005695,0.0 
 10/02  15:40:00,4749949.135559485,4749949.135559485,0.0 
 10/02  15:50:00,4751406.948988788,4751406.948988788,0.0 
 10/02  16:00:00,4754123.585741861,4754123.585741861,0.0 
 10/02  16:10:00,3337751.943919855,3337751.9439198558,0.0 
 10/02  16:20:00,3343170.9279579569,3343170.927957956,0.0 
 10/02  16:30:00,3349612.344695491,3349612.344695491,0.0 
 10/02  16:40:00,3350299.8253665047,3350299.8253665037,0.0 
 10/02  16:50:00,3355174.557353856,3355174.5573538558,0.0 
 10/02  17:00:00,3360548.6875638396,3360548.6875638396,0.0 
 10/02  17:10:00,2487331.4168338079,2487331.4168338074,0.0 
 10/02  17:20:00,2504087.2887337638,2504087.288733763,0.0 
 10/02  17:30:00,2522931.3128610386,2522931.312861038,0.0 
 10/02  17:40:00,2536370.16856898,2536370.1685689797,0.0 
 10/02  17:50:00,2545717.9911905608,2545717.9911905608,0.0 
 10/02  18:00:00,2551402.7946072889,2551402.794607288,0.0 
 10/02  18:10:00,2003940.2986956987,2003940.2986956984,0.0 
 10/02  18:20:00,2003940.2986956987,2003940.2986956984,0.0 
 10/02  18:30:00,2003940.2986956987,2003940.2986956984,0.0 
 10/02  18:40:00,2003940.2986956987,2003940.2986956984,0.0 
 10/02  18:50:00,2003940.2986956987,2003940.2986956984,0.0 
 10/02  19:00:00,2003940.2986956987,2003940.2986956984,0.0 
 10/02  19:10:00,1837193.2765829366,1837193.2765829364,0.0 
 10/02  19:20:00,1837193.2765829366,1837193.2765829364,0.0 
 10/02  19:30:00,1837193.2765829366,1837193.2765829364,0.0 
 10/02  19:40:00,1837193.2765829366,1837193.2765829364,0.0 
 10/02  19:50:00,1837193.2765829366,1837193.2765829364,0.0 
 10/02  20:00:00,1837193.2765829366,1837193.2765829364,0.0 
 10/02  20:10:00,1837193.2765829366,1837193.2765829364,0.0 
 10/02  20:20:00,1837193.2765829366,1837193.2765829364,0.0 
 10/02  20:30:00,1837193.2765829366,1837193.2765829364,0.0 
 10/02  20:40:00,1837193.2765829366,1837193.2765829364,0.0 
 10/02  20:50:00,1837193.2765829366,1837193.2765829364,0.0 
 10/02  21:00:00,1837193.2765829366,1837193.2765829364,0.0 
 10/02  21:10:00,1687120.9566710713,1687120.9566710713,0.0 
 10/02  21:20:00,1687120.9566710713,1687120.9566710713,0.0 
 10/02  21:30:00,1687120.9566710713,1687120.9566710713,0.0 
 10/02  21:40:00,1687120.9566710713,1687120.9566710713,0.0 
 10/02  21:50:00,1687120.9566710713,1687120.9566710713,0.0 
 10/02  22:00:00,1687120.9566710713,1687120.9566710713,0.0 
 10/02  22:10:00,1631586.1309636068,1631586.1309636068,0.0 
 10/02  22:20:00,1631586.1309636068,1631586.1309636068,0.0 
 10/02  22:30:00,1631586.1309636068,1631586.1309636068,0.0 
 10/02  22:40:00,1631586.1309636068,1631586.1309636068,0.0 
 10/02  22:50:00,1631586.1309636068,1631586.1309636068,0.0 
 10/02  23:00:00,1631586.1309636068,1631586.1309636068,0.0 
 10/02  23:10:00,1956847.2358090175,1956847.2358090175,0.0 
 10/02  23:20:00,1956847.2358090175,1956847.2358090175,0.0 
 10/02  23:30:00,1956847.2358090175,1956847.2358090175,0.0 
 10/02  23:40:00,1956847.2358090175,1956847.2358090175,0.0 
 10/02  23:50:00,1956847.2358090175,1956847.2358090175,0.0 
 10/02  24:00:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  00:10:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  00:20:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  00:30:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  00:40:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  00:50:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  01:00:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  01:10:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  01:20:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  01:30:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  01:40:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  01:50:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  02:00:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  02:10:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  02:20:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  02:30:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  02:40:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  02:50:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  03:00:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  03:10:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  03:20:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  03:30:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  03:40:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  03:50:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  04:00:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  04:10:00,2064190.2898090175,2064190.2898090173,0.0 
 10/03  04:20:00,2064190.2898090175,2064190.2898090173,0.0 
 10/03  04:30:00,2064190.2898090175,2064190.2898090173,0.0 
 10/03  04:40:00,2064190.2898090175,2064190.2898090173,0.0 
 10/03  04:50:00,2064190.2898090175,2064190.2898090173,0.0 
 10/03  05:00:00,2064190.2898090175,2064190.2898090173,0.0 
 10/03  05:10:00,3395104.6613002389,3395104.661300238,0.0 
 10/03  05:20:00,3395104.6613002389,3395104.661300238,0.0 
 10/03  05:30:00,3395104.6613002389,3395104.661300238,0.0 
 10/03  05:40:00,3395104.6613002389,3395104.661300238,0.0 
 10/03  05:50:00,3395104.6613002389,3395104.661300238,0.0 
 10/03  06:00:00,3395104.6613002389,3395104.661300238,0.0 
 10/03  06:10:00,3711924.003324866,3711924.003324866,0.0 
 10/03  06:20:00,3711924.0033248655,3711924.003324865,0.0 
 10/03  06:30:00,3144460.8396320485,3144460.839632048,0.0 
 10/03  06:40:00,3135269.370080083,3135269.370080083,0.0 
 10/03  06:50:00,3116522.6088220316,3116522.6088220316,0.0 
 10/03  07:00:00,3090943.09562422,3090943.0956242198,0.0 
 10/03  07:10:00,4815234.328573177,4815234.328573177,0.0 
 10/03  07:20:00,4809236.506928643,4809236.506928643,0.0 
 10/03  07:30:00,4800468.773685579,4800468.77368558,0.0 
 10/03  07:40:00,4795666.790067369,4795666.790067368,0.0 
 10/03  07:50:00,4788560.748545794,4788560.748545793,0.0 
 10/03  08:00:00,4782028.372778679,4782028.372778679,0.0 
 10/03  08:10:00,4775287.908605934,4775287.908605934,0.0 
 10/03  08:20:00,4768974.784602982,4768974.784602981,0.0 
 10/03  08:30:00,4763085.3547271019,4763085.3547271019,0.0 
 10/03  08:40:00,4760507.306055586,4760507.306055586,0.0 
 10/03  08:50:00,4758214.687043622,4758214.687043622,0.0 
 10/03  09:00:00,4756204.367011552,4756204.367011552,0.0 
 10/03  09:10:00,4753327.484730538,4753327.484730538,0.0 
 10/03  09:20:00,4750976.732923915,4750976.732923914,0.0 
 10/03  09:30:00,4749960.095560064,4749960.095560064,0.0 
 10/03  09:40:00,4750296.536017383,4750296.536017384,0.0 
 10/03  09:50:00,4750139.014412378,4750139.014412378,0.0 
 10/03  10:00:00,4751122.723580816,4751122.723580816,0.0 
 10/03  10:10:00,4751000.232872495,4751000.232872495,0.0 
 10/03  10:20:00,4750804.379507676,4750804.379507675,0.0 
 10/03  10:30:00,4750540.745809377,4750540.745809376,0.0 
 10/03  10:40:00,4751265.355684497,4751265.355684497,0.0 
 10/03  10:50:00,4752046.6999335889,4752046.699933589,0.0 
 10/03  11:00:00,4752884.581876027,4752884.581876027,0.0 
 10/03  11:10:00,4488425.367979938,4488425.367979938,0.0 
 10/03  11:20:00,4491620.630182686,4491620.630182685,0.0 
 10/03  11:30:00,4492167.859006621,4492167.85900662,0.0 
 10/03  11:40:00,4493887.6476667779,4493887.6476667779,0.0 
 10/03  11:50:00,4495642.535257043,4495642.535257042,0.0 
 10/03  12:00:00,4520711.399891549,4520711.399891549,0.0 
 10/03  12:10:00,4904728.615329524,4904728.615329524,0.0 
 10/03  12:20:00,4932090.075040696,4932090.075040696,0.0 
 10/03  12:30:00,4958785.335938344,4958785.335938344,0.0 
 10/03  12:40:00,4959259.787231979,4959259.787231978,0.0 
 10/03  12:50:00,4959564.121770473,4959564.121770473,0.0 
 10/03  13:00:00,4960739.779335651,4960739.779335652,0.0 
 10/03  13:10:00,4961344.017141577,4961344.017141576,0.0 
 10/03  13:20:00,4961536.222543671,4961536.222543672,0.0 
 10/03  13:30:00,4960903.122933613,4960903.122933614,0.0 
 10/03  13:40:00,4968984.289218585,4968984.289218585,0.0 
 10/03  13:50:00,4976628.615527558,4976628.615527558,0.0 
 10/03  14:00:00,4983601.428231527,4983601.428231526,0.0 
 10/03  14:10:00,4987622.817829083,4987622.817829083,0.0 
 10/03  14:20:00,4990965.557339293,4990965.557339292,0.0 
 10/03  14:30:00,4993548.313481475,4993548.313481475,0.0 
 10/03  14:40:00,4989813.474877213,4989813.474877213,0.0 
 10/03  14:50:00,4985366.735683797,4985366.735683797,0.0 
 10/03  15:00:00,4993931.481324848,4993931.481324847,0.0 
 10/03  15:10:00,5015008.398494335,5015008.398494336,0.0 
 10/03  15:20:00,5033415.641931336,5033415.641931336,0.0 
 10/03  15:30:00,5042742.001481547,5042742.001481547,0.0 
 10/03  15:40:00,5046407.735425792,5046407.735425793,0.0 
 10/03  15:50:00,5045504.480746643,5045504.480746642,0.0 
 10/03  16:00:00,5041487.355732205,5041487.355732204,0.0 
 10/03  16:10:00,3426867.6572766036,3426867.6572766036,0.0 
 10/03  16:20:00,3416280.2101252179,3416280.2101252179,0.0 
 10/03  16:30:00,3417009.2065050725,3417009.2065050716,0.0 
 10/03  16:40:00,3418272.3174882677,3418272.317488267,0.0 
 10/03  16:50:00,3418544.5921099625,3418544.5921099625,0.0 
 10/03  17:00:00,3418158.2645501617,3418158.2645501617,0.0 
 10/03  17:10:00,2509593.0974147038,2509593.097414703,0.0 
 10/03  17:20:00,2514460.0580429106,2514460.05804291,0.0 
 10/03  17:30:00,2523985.488934306,2523985.4889343057,0.0 
 10/03  17:40:00,2536959.0666459135,2536959.0666459135,0.0 
 10/03  17:50:00,2545962.928206069,2545962.928206069,0.0 
 10/03  18:00:00,2551402.7946072889,2551402.7946072879,0.0 
 10/03  18:10:00,2003940.2986956987,2003940.2986956984,0.0 
 10/03  18:20:00,2003940.2986956987,2003940.2986956984,0.0 
 10/03  18:30:00,2003940.2986956987,2003940.2986956984,0.0 
 10/03  18:40:00,2003940.2986956987,2003940.2986956984,0.0 
 10/03  18:50:00,2003940.2986956987,2003940.2986956984,0.0 
 10/03  19:00:00,2003940.2986956987,2003940.2986956984,0.0 
 10/03  19:10:00,1837193.2765829366,1837193.2765829364,0.0 
 10/03  19:20:00,1837193.2765829366,1837193.2765829364,0.0 
 10/03  19:30:00,1837193.2765829366,1837193.2765829364,0.0 
 10/03  19:40:00,1837193.2765829366,1837193.2765829364,0.0 
 10/03  19:50:00,1837193.2765829366,1837193.2765829364,0.0 
 10/03  20:00:00,1837193.2765829366,1837193.2765829364,0.0 
 10/03  20:10:00,1837193.2765829366,1837193.2765829364,0.0 
 10/03  20:20:00,1837193.2765829366,1837193.2765829364,0.0 
 10/03  20:30:00,1837193.2765829366,1837193.2765829364,0.0 
 10/03  20:40:00,1837193.2765829366,1837193.2765829364,0.0 
 10/03  20:50:00,1837193.2765829366,1837193.2765829364,0.0 
 10/03  21:00:00,1837193.2765829366,1837193.2765829364,0.0 
 10/03  21:10:00,1687120.9566710713,1687120.9566710713,0.0 
 10/03  21:20:00,1687120.9566710713,1687120.9566710713,0.0 
 10/03  21:30:00,1687120.9566710713,1687120.9566710713,0.0 
 10/03  21:40:00,1687120.9566710713,1687120.9566710713,0.0 
 10/03  21:50:00,1687120.9566710713,1687120.9566710713,0.0 
 10/03  22:00:00,1687120.9566710713,1687120.9566710713,0.0 
 10/03  22:10:00,1631586.1309636068,1631586.1309636068,0.0 
 10/03  22:20:00,1631586.1309636068,1631586.1309636068,0.0 
 10/03  22:30:00,1631586.1309636068,1631586.1309636068,0.0 
 10/03  22:40:00,1631586.1309636068,1631586.1309636068,0.0 
 10/03  22:50:00,1631586.1309636068,1631586.1309636068,0.0 
 10/03  23:00:00,1631586.1309636068,1631586.1309636068,0.0 
 10/03  23:10:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  23:20:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  23:30:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  23:40:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  23:50:00,1956847.2358090175,1956847.2358090175,0.0 
 10/03  24:00:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  00:10:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  00:20:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  00:30:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  00:40:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  00:50:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  01:00:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  01:10:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  01:20:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  01:30:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  01:40:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  01:50:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  02:00:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  02:10:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  02:20:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  02:30:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  02:40:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  02:50:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  03:00:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  03:10:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  03:20:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  03:30:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  03:40:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  03:50:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  04:00:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  04:10:00,2064190.2898090175,2064190.2898090173,0.0 
 10/04  04:20:00,2064190.2898090175,2064190.2898090173,0.0 
 10/04  04:30:00,2064190.2898090175,2064190.2898090173,0.0 
 10/04  04:40:00,2064190.2898090175,2064190.2898090173,0.0 
 10/04  04:50:00,2064190.2898090175,2064190.2898090173,0.0 
 10/04  05:00:00,2064190.2898090175,2064190.2898090173,0.0 
 10/04  05:10:00,3395104.6613002389,3395104.661300238,0.0 
 10/04  05:20:00,3395104.6613002389,3395104.661300238,0.0 
 10/04  05:30:00,3395104.6613002389,3395104.661300238,0.0 
 10/04  05:40:00,3395104.6613002389,3395104.661300238,0.0 
 10/04  05:50:00,3395104.6613002389,3395104.661300238,0.0 
 10/04  06:00:00,3395104.6613002389,3395104.661300238,0.0 
 10/04  06:10:00,3711924.0033248655,3711924.003324865,0.0 
 10/04  06:20:00,3711924.0033248655,3711924.003324865,0.0 
 10/04  06:30:00,3711924.003324866,3711924.003324866,0.0 
 10/04  06:40:00,3133832.7094353728,3133832.7094353728,0.0 
 10/04  06:50:00,3116659.196802265,3116659.196802265,0.0 
 10/04  07:00:00,3091522.6140701265,3091522.6140701265,0.0 
 10/04  07:10:00,4816493.062143399,4816493.062143398,0.0 
 10/04  07:20:00,4807368.2331358049,4807368.2331358049,0.0 
 10/04  07:30:00,4801591.130636096,4801591.130636094,0.0 
 10/04  07:40:00,4798174.118858807,4798174.118858807,0.0 
 10/04  07:50:00,4794980.873753807,4794980.873753807,0.0 
 10/04  08:00:00,4791992.813388094,4791992.813388094,0.0 
 10/04  08:10:00,4788476.942020836,4788476.942020835,0.0 
 10/04  08:20:00,4785066.095984089,4785066.09598409,0.0 
 10/04  08:30:00,4781755.279560398,4781755.279560399,0.0 
 10/04  08:40:00,4779605.540263575,4779605.5402635759,0.0 
 10/04  08:50:00,4777585.461281471,4777585.461281471,0.0 
 10/04  09:00:00,4775692.726725891,4775692.726725891,0.0 
 10/04  09:10:00,4773023.374574561,4773023.37457456,0.0 
 10/04  09:20:00,4770427.01209722,4770427.012097219,0.0 
 10/04  09:30:00,4770802.820772441,4770802.820772441,0.0 
 10/04  09:40:00,4769460.606501124,4769460.606501123,0.0 
 10/04  09:50:00,4768191.423779203,4768191.423779204,0.0 
 10/04  10:00:00,4766998.941211753,4766998.941211753,0.0 
 10/04  10:10:00,4764998.953855478,4764998.953855477,0.0 
 10/04  10:20:00,4763055.690998974,4763055.690998974,0.0 
 10/04  10:30:00,4761173.076758506,4761173.076758505,0.0 
 10/04  10:40:00,4759994.045708091,4759994.04570809,0.0 
 10/04  10:50:00,4759247.025347919,4759247.025347919,0.0 
 10/04  11:00:00,4759065.69301555,4759065.693015551,0.0 
 10/04  11:10:00,4493073.9121245159,4493073.9121245159,0.0 
 10/04  11:20:00,4492596.589169428,4492596.589169427,0.0 
 10/04  11:30:00,4492162.658997198,4492162.658997197,0.0 
 10/04  11:40:00,4492079.195208885,4492079.195208885,0.0 
 10/04  11:50:00,4492039.620338538,4492039.620338538,0.0 
 10/04  12:00:00,4492128.39477612,4492128.394776119,0.0 
 10/04  12:10:00,4800812.362704322,4800812.362704322,0.0 
 10/04  12:20:00,4856262.527980366,4856262.527980366,0.0 
 10/04  12:30:00,4872186.992520713,4872186.992520712,0.0 
 10/04  12:40:00,4880667.609592177,4880667.609592176,0.0 
 10/04  12:50:00,4893077.900327688,4893077.900327688,0.0 
 10/04  13:00:00,4902307.879357101,4902307.879357101,0.0 
 10/04  13:10:00,4911095.268234624,4911095.268234624,0.0 
 10/04  13:20:00,4919044.802027908,4919044.802027908,0.0 
 10/04  13:30:00,4925955.485251567,4925955.485251568,0.0 
 10/04  13:40:00,4931427.730403434,4931427.730403433,0.0 
 10/04  13:50:00,4936126.277503334,4936126.277503333,0.0 
 10/04  14:00:00,4940808.900125304,4940808.900125304,0.0 
 10/04  14:10:00,4941133.806795612,4941133.806795611,0.0 
 10/04  14:20:00,4940891.42147746,4940891.42147746,0.0 
 10/04  14:30:00,4940183.72762802,4940183.727628019,0.0 
 10/04  14:40:00,4938359.764598715,4938359.764598714,0.0 
 10/04  14:50:00,4935660.168027445,4935660.168027444,0.0 
 10/04  15:00:00,4932181.553964376,4932181.553964376,0.0 
 10/04  15:10:00,4927372.389677414,4927372.389677413,0.0 
 10/04  15:20:00,4925596.896047687,4925596.896047687,0.0 
 10/04  15:30:00,4938640.106785986,4938640.106785986,0.0 
 10/04  15:40:00,4948117.075930673,4948117.075930673,0.0 
 10/04  15:50:00,4949727.950562805,4949727.950562805,0.0 
 10/04  16:00:00,4948458.235908018,4948458.2359080179,0.0 
 10/04  16:10:00,3373173.688775133,3373173.6887751326,0.0 
 10/04  16:20:00,3377028.1097099736,3377028.1097099736,0.0 
 10/04  16:30:00,3380416.8636211769,3380416.863621176,0.0 
 10/04  16:40:00,3379546.792161806,3379546.7921618057,0.0 
 10/04  16:50:00,3376928.7766724999,3376928.7766724999,0.0 
 10/04  17:00:00,3373601.381981607,3373601.3819816068,0.0 
 10/04  17:10:00,2489835.4082574199,2489835.408257419,0.0 
 10/04  17:20:00,2509442.780554731,2509442.78055473,0.0 
 10/04  17:30:00,2526701.322205476,2526701.322205475,0.0 
 10/04  17:40:00,2538523.8972667839,2538523.8972667835,0.0 
 10/04  17:50:00,2546572.590103205,2546572.5901032045,0.0 
 10/04  18:00:00,2551402.7946072889,2551402.794607288,0.0 
 10/04  18:10:00,2003940.2986956987,2003940.2986956984,0.0 
 10/04  18:20:00,2003940.2986956987,2003940.2986956984,0.0 
 10/04  18:30:00,2003940.2986956987,2003940.2986956984,0.0 
 10/04  18:40:00,2003940.2986956987,2003940.2986956984,0.0 
 10/04  18:50:00,2003940.2986956987,2003940.2986956984,0.0 
 10/04  19:00:00,2003940.2986956987,2003940.2986956984,0.0 
 10/04  19:10:00,1837193.2765829366,1837193.2765829364,0.0 
 10/04  19:20:00,1837193.2765829366,1837193.2765829364,0.0 
 10/04  19:30:00,1837193.2765829366,1837193.2765829364,0.0 
 10/04  19:40:00,1837193.2765829366,1837193.2765829364,0.0 
 10/04  19:50:00,1837193.2765829366,1837193.2765829364,0.0 
 10/04  20:00:00,1837193.2765829366,1837193.2765829364,0.0 
 10/04  20:10:00,1837193.2765829366,1837193.2765829364,0.0 
 10/04  20:20:00,1837193.2765829366,1837193.2765829364,0.0 
 10/04  20:30:00,1837193.2765829366,1837193.2765829364,0.0 
 10/04  20:40:00,1837193.2765829366,1837193.2765829364,0.0 
 10/04  20:50:00,1837193.2765829366,1837193.2765829364,0.0 
 10/04  21:00:00,1837193.2765829366,1837193.2765829364,0.0 
 10/04  21:10:00,1687120.9566710713,1687120.9566710713,0.0 
 10/04  21:20:00,1687120.9566710713,1687120.9566710713,0.0 
 10/04  21:30:00,1687120.9566710713,1687120.9566710713,0.0 
 10/04  21:40:00,1687120.9566710713,1687120.9566710713,0.0 
 10/04  21:50:00,1687120.9566710713,1687120.9566710713,0.0 
 10/04  22:00:00,1687120.9566710713,1687120.9566710713,0.0 
 10/04  22:10:00,1631586.1309636068,1631586.1309636068,0.0 
 10/04  22:20:00,1631586.1309636068,1631586.1309636068,0.0 
 10/04  22:30:00,1631586.1309636068,1631586.1309636068,0.0 
 10/04  22:40:00,1631586.1309636068,1631586.1309636068,0.0 
 10/04  22:50:00,1631586.1309636068,1631586.1309636068,0.0 
 10/04  23:00:00,1631586.1309636068,1631586.1309636068,0.0 
 10/04  23:10:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  23:20:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  23:30:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  23:40:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  23:50:00,1956847.2358090175,1956847.2358090175,0.0 
 10/04  24:00:00,1956847.2358090175,1956847.2358090175,0.0 
 10/05  00:10:00,1956847.2358090175,1956847.2358090175,0.0 
 10/05  00:20:00,1956847.2358090175,1956847.2358090175,0.0 
 10/05  00:30:00,1956847.2358090175,1956847.2358090175,0.0 
 10/05  00:40:00,1956847.2358090175,1956847.2358090175,0.0 
 10/05  00:50:00,1956847.2358090175,1956847.2358090175,0.0 
 10/05  01:00:00,1956847.2358090175,1956847.2358090175,0.0 
 10/05  01:10:00,1956847.2358090175,1956847.2358090175,0.0 
 10/05  01:20:00,1956847.2358090175,1956847.2358090175,0.0 
 10/05  01:30:00,1956847.2358090175,1956847.2358090175,0.0 
 10/05  01:40:00,1956847.2358090175,1956847.2358090175,0.0 
 10/05  01:50:00,1956847.2358090175,1956847.2358090175,0.0 
 10/05  02:00:00,1956847.2358090175,1956847.2358090175,0.0 
 10/05  02:10:00,1956847.2358090175,1956847.2358090175,0.0 
 10/05  02:20:00,1956847.2358090175,1956847.2358090175,0.0 
 10/05  02:30:00,1956847.2358090175,1956847.2358090175,0.0 
 10/05  02:40:00,1956847.2358090175,1956847.2358090175,0.0 
 10/05  02:50:00,1956847.2358090175,1956847.2358090175,0.0 
 10/05  03:00:00,1956847.2358090175,1956847.2358090175,0.0 
 10/05  03:10:00,1956847.2358090175,1956847.2358090175,0.0 
 10/05  03:20:00,1956847.2358090175,1956847.2358090175,0.0 
 10/05  03:30:00,1956847.2358090175,1956847.2358090175,0.0 
 10/05  03:40:00,1956847.2358090175,1956847.2358090175,0.0 
 10/05  03:50:00,1956847.2358090175,1956847.2358090175,0.0 
 10/05  04:00:00,1956847.2358090175,1956847.2358090175,0.0 
 10/05  04:10:00,2064190.2898090175,2064190.2898090173,0.0 
 10/05  04:20:00,2064190.2898090175,2064190.2898090173,0.0 
 10/05  04:30:00,2064190.2898090175,2064190.2898090173,0.0 
 10/05  04:40:00,2064190.2898090175,2064190.2898090173,0.0 
 10/05  04:50:00,2064190.2898090175,2064190.2898090173,0.0 
 10/05  05:00:00,2064190.2898090175,2064190.2898090173,0.0 
 10/05  05:10:00,3395104.6613002389,3395104.661300238,0.0 
 10/05  05:20:00,3395104.6613002389,3395104.661300238,0.0 
 10/05  05:30:00,3395104.6613002389,3395104.661300238,0.0 
 10/05  05:40:00,3395104.6613002389,3395104.661300238,0.0 
 10/05  05:50:00,3395104.6613002389,3395104.661300238,0.0 
 10/05  06:00:00,3395104.6613002389,3395104.661300238,0.0 
 10/05  06:10:00,3711924.0033248655,3711924.003324865,0.0 
 10/05  06:20:00,3711924.0033248655,3711924.003324865,0.0 
 10/05  06:30:00,3711924.003324866,3711924.003324866,0.0 
 10/05  06:40:00,3133947.222601541,3133947.2226015406,0.0 
 10/05  06:50:00,3112980.5050584839,3112980.505058483,0.0 
 10/05  07:00:00,3092342.8122720748,3092342.8122720748,0.0 
 10/05  07:10:00,4818825.351942654,4818825.351942654,0.0 
 10/05  07:20:00,4813134.858512275,4813134.858512275,0.0 
 10/05  07:30:00,4807140.593799392,4807140.593799392,0.0 
 10/05  07:40:00,4804029.025010032,4804029.025010031,0.0 
 10/05  07:50:00,4801444.050734421,4801444.050734422,0.0 
 10/05  08:00:00,4798930.93821847,4798930.93821847,0.0 
 10/05  08:10:00,4796044.1266385749,4796044.1266385749,0.0 
 10/05  08:20:00,4793184.1978664849,4793184.197866486,0.0 
 10/05  08:30:00,4790347.270928795,4790347.270928795,0.0 
 10/05  08:40:00,4788449.109379851,4788449.109379852,0.0 
 10/05  08:50:00,4786625.754769344,4786625.754769344,0.0 
 10/05  09:00:00,4785041.493707119,4785041.493707119,0.0 
 10/05  09:10:00,4783268.816378063,4783268.816378063,0.0 
 10/05  09:20:00,4782369.355442407,4782369.355442408,0.0 
 10/05  09:30:00,4780738.829700717,4780738.829700715,0.0 
 10/05  09:40:00,4777316.140736155,4777316.140736154,0.0 
 10/05  09:50:00,4773519.256060469,4773519.256060469,0.0 
 10/05  10:00:00,4770716.897643817,4770716.897643816,0.0 
 10/05  10:10:00,4767744.304095139,4767744.304095139,0.0 
 10/05  10:20:00,4764857.803595738,4764857.803595737,0.0 
 10/05  10:30:00,4762058.946712493,4762058.946712493,0.0 
 10/05  10:40:00,4760578.965741706,4760578.965741705,0.0 
 10/05  10:50:00,4759382.847450869,4759382.84745087,0.0 
 10/05  11:00:00,4759143.044249179,4759143.044249179,0.0 
 10/05  11:10:00,4493108.211566856,4493108.211566856,0.0 
 10/05  11:20:00,4492610.640546352,4492610.640546351,0.0 
 10/05  11:30:00,4492166.046178731,4492166.046178731,0.0 
 10/05  11:40:00,4491517.759946441,4491517.759946441,0.0 
 10/05  11:50:00,4488296.715176099,4488296.715176098,0.0 
 10/05  12:00:00,4487883.085469289,4487883.085469287,0.0 
 10/05  12:10:00,4800201.009399565,4800201.009399564,0.0 
 10/05  12:20:00,4825338.799383898,4825338.799383897,0.0 
 10/05  12:30:00,4839791.358004661,4839791.358004661,0.0 
 10/05  12:40:00,4860981.776275159,4860981.776275159,0.0 
 10/05  12:50:00,4873030.643400552,4873030.643400552,0.0 
 10/05  13:00:00,4884705.892724962,4884705.892724962,0.0 
 10/05  13:10:00,4892779.539858901,4892779.539858902,0.0 
 10/05  13:20:00,4900651.199941559,4900651.199941558,0.0 
